colight	TRAIN_VERBOSE	0	239.0	116.2	-188.96	5.07	0.33	320
colight	TRAIN_VERBOSE	0	235.8	78.1	-172.62	4.79	0.36	1062
colight	TRAIN_VERBOSE	0	210.3	67.3	-146.07	4.12	0.35	1745
colight	TRAIN_VERBOSE	0	199.7	60.4	-133.71	3.81	0.35	2370
colight	TRAIN	0	199.7	60.4	-133.71	3.81	0.35	2370
colight	TRAIN_VERBOSE	1	159.3	42.0	-77.75	2.21	0.28	487
colight	TRAIN_VERBOSE	1	171.7	40.0	-92.02	2.66	0.31	1150
colight	TRAIN_VERBOSE	1	168.7	38.0	-87.52	2.54	0.31	1740
colight	TRAIN_VERBOSE	1	167.9	36.9	-88.79	2.58	0.31	2368
colight	TRAIN	1	167.9	36.9	-88.79	2.58	0.31	2368
colight	TRAIN_VERBOSE	2	153.9	33.7	-68.03	2.02	0.29	503
colight	TRAIN_VERBOSE	2	161.5	33.4	-77.97	2.27	0.30	1150
colight	TRAIN_VERBOSE	2	165.0	32.6	-78.08	2.28	0.31	1746
colight	TRAIN_VERBOSE	2	166.4	32.0	-81.48	2.39	0.32	2353
colight	TRAIN	2	166.4	32.0	-81.48	2.39	0.32	2353
colight	TRAIN_VERBOSE	3	149.6	30.3	-65.67	1.97	0.28	507
colight	TRAIN_VERBOSE	3	160.2	30.0	-72.93	2.16	0.30	1164
colight	TRAIN_VERBOSE	3	158.5	29.8	-69.80	2.08	0.30	1737
colight	TRAIN_VERBOSE	3	159.3	29.7	-73.02	2.17	0.30	2370
colight	TRAIN	3	159.3	29.7	-73.02	2.17	0.30	2370
colight	TRAIN_VERBOSE	4	156.8	26.6	-66.79	2.02	0.28	499
colight	TRAIN_VERBOSE	4	163.8	27.1	-77.60	2.30	0.30	1139
colight	TRAIN_VERBOSE	4	162.4	27.8	-73.34	2.18	0.30	1741
colight	TRAIN_VERBOSE	4	162.5	27.9	-75.97	2.26	0.31	2378
colight	TRAIN	4	162.5	27.9	-75.97	2.26	0.31	2378
colight	TRAIN_VERBOSE	5	157.5	28.0	-68.20	2.10	0.28	491
colight	TRAIN_VERBOSE	5	164.1	27.9	-76.12	2.30	0.30	1144
colight	TRAIN_VERBOSE	5	165.4	27.2	-76.56	2.31	0.30	1735
colight	TRAIN_VERBOSE	5	164.1	27.1	-77.95	2.34	0.31	2377
colight	TRAIN	5	164.1	27.1	-77.95	2.34	0.31	2377
colight	TRAIN_VERBOSE	6	154.8	26.6	-63.99	1.94	0.28	509
colight	TRAIN_VERBOSE	6	163.0	27.0	-75.33	2.24	0.31	1147
colight	TRAIN_VERBOSE	6	163.4	27.7	-73.47	2.21	0.31	1732
colight	TRAIN_VERBOSE	6	165.6	28.0	-78.03	2.34	0.31	2369
colight	TRAIN	6	165.6	28.0	-78.03	2.34	0.31	2369
colight	TRAIN_VERBOSE	7	153.6	27.1	-64.78	1.93	0.28	500
colight	TRAIN_VERBOSE	7	164.7	26.5	-75.88	2.26	0.31	1137
colight	TRAIN_VERBOSE	7	164.1	26.1	-72.58	2.18	0.30	1746
colight	TRAIN_VERBOSE	7	164.5	25.8	-75.52	2.27	0.31	2378
colight	TRAIN	7	164.5	25.8	-75.52	2.27	0.31	2378
colight	TRAIN_VERBOSE	8	153.6	26.1	-64.80	1.91	0.27	497
colight	TRAIN_VERBOSE	8	161.8	25.5	-73.18	2.16	0.29	1152
colight	TRAIN_VERBOSE	8	163.6	25.4	-72.41	2.14	0.30	1746
colight	TRAIN_VERBOSE	8	162.9	25.4	-73.21	2.18	0.30	2383
colight	TRAIN	8	162.9	25.4	-73.21	2.18	0.30	2383
colight	TRAIN_VERBOSE	9	150.3	24.1	-63.88	1.90	0.28	504
colight	TRAIN_VERBOSE	9	160.5	25.0	-73.53	2.19	0.30	1155
colight	TRAIN_VERBOSE	9	161.8	25.3	-73.15	2.19	0.30	1717
colight	TRAIN_VERBOSE	9	164.8	25.5	-75.21	2.26	0.31	2375
colight	TRAIN	9	164.8	25.5	-75.21	2.26	0.31	2375
colight	TRAIN_VERBOSE	10	150.8	26.9	-59.28	1.81	0.28	501
colight	TRAIN_VERBOSE	10	157.8	26.6	-69.30	2.11	0.30	1158
colight	TRAIN_VERBOSE	10	159.6	26.4	-70.15	2.13	0.30	1742
colight	TRAIN_VERBOSE	10	160.1	26.3	-72.25	2.17	0.30	2391
colight	TRAIN	10	160.1	26.3	-72.25	2.17	0.30	2391
colight	TRAIN_VERBOSE	11	154.1	24.1	-61.85	1.87	0.28	496
colight	TRAIN_VERBOSE	11	162.4	24.2	-72.00	2.15	0.30	1142
colight	TRAIN_VERBOSE	11	163.8	24.2	-73.44	2.21	0.30	1731
colight	TRAIN_VERBOSE	11	164.5	24.4	-75.12	2.25	0.31	2374
colight	TRAIN	11	164.5	24.4	-75.12	2.25	0.31	2374
colight	TRAIN_VERBOSE	12	157.3	24.4	-63.65	1.97	0.29	501
colight	TRAIN_VERBOSE	12	162.3	24.3	-71.33	2.16	0.30	1145
colight	TRAIN_VERBOSE	12	163.4	23.8	-72.24	2.21	0.30	1741
colight	TRAIN_VERBOSE	12	163.0	23.5	-73.64	2.24	0.30	2369
colight	TRAIN	12	163.0	23.5	-73.64	2.24	0.30	2369
colight	TRAIN_VERBOSE	13	151.6	22.9	-71.35	2.17	0.29	504
colight	TRAIN_VERBOSE	13	159.6	23.6	-76.77	2.30	0.30	1157
colight	TRAIN_VERBOSE	13	160.9	23.6	-75.56	2.29	0.30	1729
colight	TRAIN_VERBOSE	13	163.5	23.5	-77.25	2.34	0.31	2374
colight	TRAIN	13	163.5	23.5	-77.25	2.34	0.31	2374
