colight	TRAIN_VERBOSE	0	361.8	210.4	-326.66	10.60	0.53	189
colight	TRAIN_VERBOSE	0	434.9	235.5	-380.02	13.17	0.53	847
colight	TRAIN_VERBOSE	0	440.9	308.1	-378.57	13.30	0.53	1561
colight	TRAIN_VERBOSE	0	412.4	336.4	-337.08	12.11	0.51	2287
colight	TRAIN	0	412.4	336.4	-337.08	12.11	0.51	2287
colight	TRAIN_VERBOSE	1	185.2	300.1	-98.22	3.64	0.36	459
colight	TRAIN_VERBOSE	1	202.6	262.8	-114.51	4.21	0.38	1115
colight	TRAIN_VERBOSE	1	199.1	237.0	-116.47	4.22	0.38	1713
colight	TRAIN_VERBOSE	1	199.5	223.6	-116.98	4.23	0.39	2353
colight	TRAIN	1	199.5	223.6	-116.98	4.23	0.39	2353
colight	TRAIN_VERBOSE	2	181.2	173.8	-94.74	3.35	0.35	480
colight	TRAIN_VERBOSE	2	189.4	158.4	-105.46	3.79	0.37	1094
colight	TRAIN_VERBOSE	2	192.4	153.8	-107.99	3.86	0.37	1716
colight	TRAIN_VERBOSE	2	194.0	152.7	-109.79	3.94	0.38	2336
colight	TRAIN	2	194.0	152.7	-109.79	3.94	0.38	2336
colight	TRAIN_VERBOSE	3	175.5	148.0	-84.80	3.07	0.34	471
colight	TRAIN_VERBOSE	3	185.2	139.8	-101.84	3.68	0.37	1100
colight	TRAIN_VERBOSE	3	190.7	130.2	-108.61	3.96	0.37	1710
colight	TRAIN_VERBOSE	3	194.4	125.9	-109.91	3.98	0.37	2345
colight	TRAIN	3	194.4	125.9	-109.91	3.98	0.37	2345
colight	TRAIN_VERBOSE	4	180.7	110.9	-97.02	3.36	0.34	461
colight	TRAIN_VERBOSE	4	185.3	114.4	-103.07	3.61	0.36	1121
colight	TRAIN_VERBOSE	4	189.0	113.4	-108.43	3.79	0.37	1729
colight	TRAIN_VERBOSE	4	191.9	111.5	-109.62	3.85	0.38	2370
colight	TRAIN	4	191.9	111.5	-109.62	3.85	0.38	2370
colight	TRAIN_VERBOSE	5	169.0	102.8	-86.20	3.09	0.35	472
colight	TRAIN_VERBOSE	5	182.8	110.6	-98.39	3.56	0.37	1124
colight	TRAIN_VERBOSE	5	188.4	118.6	-104.24	3.76	0.37	1736
colight	TRAIN_VERBOSE	5	187.9	120.0	-105.20	3.78	0.37	2375
colight	TRAIN	5	187.9	120.0	-105.20	3.78	0.37	2375
colight	TRAIN_VERBOSE	6	167.0	115.0	-84.51	3.06	0.33	475
colight	TRAIN_VERBOSE	6	180.7	111.0	-96.75	3.56	0.36	1116
colight	TRAIN_VERBOSE	6	184.4	109.6	-98.93	3.64	0.37	1745
colight	TRAIN_VERBOSE	6	185.8	108.2	-101.23	3.69	0.37	2374
