dqn	TRAIN_VERBOSE	0	302.8	39.0	-360.91	10.82	0.50	199
dqn	TRAIN_VERBOSE	0	425.5	92.7	-410.59	12.56	0.49	971
dqn	TRAIN_VERBOSE	0	383.6	116.0	-350.82	11.12	0.48	1634
dqn	TRAIN_VERBOSE	0	351.9	134.4	-317.00	10.29	0.47	2272
dqn	TRAIN	0	351.9	134.4	-317.00	10.29	0.47	2272
dqn	TEST_VERBOSE	0	198.0	100.0	-138.49	4.78	0.37	394
dqn	TEST_VERBOSE	0	250.2	100.0	-190.57	6.73	0.41	975
dqn	TEST_VERBOSE	0	279.4	100.0	-206.79	7.40	0.42	1567
dqn	TEST_VERBOSE	0	288.2	100.0	-226.74	8.22	0.43	2115
dqn	TEST	0	288.2	100.0	-226.74	8.22	0.43	2115
dqn	TRAIN_VERBOSE	1	180.0	180.6	-134.13	4.87	0.35	389
dqn	TRAIN_VERBOSE	1	241.4	178.0	-183.77	6.75	0.39	967
dqn	TRAIN_VERBOSE	1	274.4	176.4	-199.44	7.32	0.40	1571
dqn	TRAIN_VERBOSE	1	279.3	175.3	-208.34	7.60	0.41	2192
dqn	TRAIN	1	279.3	175.3	-208.34	7.60	0.41	2192
dqn	TEST_VERBOSE	1	181.8	100.0	-106.50	3.80	0.35	442
dqn	TEST_VERBOSE	1	210.6	100.0	-140.14	5.15	0.38	1022
dqn	TEST_VERBOSE	1	223.4	100.0	-149.68	5.47	0.38	1607
dqn	TEST_VERBOSE	1	227.3	100.0	-158.76	5.79	0.39	2234
dqn	TEST	1	227.3	100.0	-158.76	5.79	0.39	2234
dqn	TRAIN_VERBOSE	2	177.8	160.0	-111.33	4.00	0.33	426
dqn	TRAIN_VERBOSE	2	209.9	157.2	-134.53	4.77	0.37	1066
dqn	TRAIN_VERBOSE	2	219.9	153.9	-142.09	5.11	0.38	1654
dqn	TRAIN_VERBOSE	2	223.6	150.1	-146.32	5.33	0.38	2244
dqn	TRAIN	2	223.6	150.1	-146.32	5.33	0.38	2244
dqn	TEST_VERBOSE	2	171.1	100.0	-93.85	3.41	0.33	458
dqn	TEST_VERBOSE	2	197.7	100.0	-115.42	4.24	0.36	1053
dqn	TEST_VERBOSE	2	211.1	100.0	-123.09	4.59	0.37	1653
dqn	TEST_VERBOSE	2	212.7	100.0	-129.44	4.84	0.38	2261
dqn	TEST	2	212.7	100.0	-129.44	4.84	0.38	2261
dqn	TRAIN_VERBOSE	3	170.6	129.8	-98.42	3.53	0.33	455
dqn	TRAIN_VERBOSE	3	196.4	126.4	-116.90	4.19	0.36	1065
