dqn	TRAIN_VERBOSE	0	322.9	49.0	-200.98	4.39	0.13	1238
dqn	TRAIN_VERBOSE	0	362.3	51.5	-325.96	5.75	0.15	3219
dqn	TRAIN_VERBOSE	0	428.8	56.5	-396.01	6.65	0.16	5098
dqn	TRAIN_VERBOSE	0	478.9	58.6	-444.03	7.54	0.17	6780
dqn	TRAIN	0	478.9	58.6	-444.03	7.54	0.17	6780
dqn	TRAIN_VERBOSE	1	255.5	60.7	-136.36	2.54	0.09	1477
dqn	TRAIN_VERBOSE	1	324.7	60.6	-211.26	3.49	0.11	3597
dqn	TRAIN_VERBOSE	1	353.4	59.9	-242.79	4.03	0.11	5772
dqn	TRAIN_VERBOSE	1	372.1	58.7	-263.55	4.46	0.12	7599
dqn	TRAIN	1	372.1	58.7	-263.55	4.46	0.12	7599
dqn	TRAIN_VERBOSE	2	240.1	48.6	-95.13	1.80	0.08	1607
dqn	TRAIN_VERBOSE	2	294.3	47.4	-162.13	2.66	0.10	3819
dqn	TRAIN_VERBOSE	2	343.0	47.7	-213.62	3.43	0.11	6155
dqn	TRAIN_VERBOSE	2	365.0	49.7	-239.84	3.93	0.12	8529
dqn	TRAIN	2	365.0	49.7	-239.84	3.93	0.12	8529
dqn	TRAIN_VERBOSE	3	239.0	51.2	-80.04	1.56	0.08	1666
dqn	TRAIN_VERBOSE	3	278.0	51.1	-133.66	2.31	0.09	3982
dqn	TRAIN_VERBOSE	3	287.8	50.4	-159.08	2.82	0.10	6158
dqn	TRAIN_VERBOSE	3	302.7	48.7	-181.47	3.27	0.10	8382
dqn	TRAIN	3	302.7	48.7	-181.47	3.27	0.10	8382
dqn	TRAIN_VERBOSE	4	237.9	43.4	-66.42	1.42	0.07	1709
dqn	TRAIN_VERBOSE	4	271.6	41.6	-115.79	2.06	0.09	4046
dqn	TRAIN_VERBOSE	4	282.9	40.6	-154.90	2.64	0.09	6262
dqn	TRAIN_VERBOSE	4	292.3	39.7	-180.41	3.07	0.10	8487
dqn	TRAIN	4	292.3	39.7	-180.41	3.07	0.10	8487
dqn	TRAIN_VERBOSE	5	235.1	34.9	-67.15	1.37	0.07	1706
dqn	TRAIN_VERBOSE	5	263.9	35.0	-120.65	2.06	0.08	3998
dqn	TRAIN_VERBOSE	5	290.7	34.7	-152.64	2.62	0.09	6242
dqn	TRAIN_VERBOSE	5	298.5	34.2	-173.40	3.01	0.10	8479
dqn	TRAIN	5	298.5	34.2	-173.40	3.01	0.10	8479
dqn	TRAIN_VERBOSE	6	239.6	30.8	-65.00	1.38	0.07	1719
dqn	TRAIN_VERBOSE	6	271.0	30.4	-109.33	2.00	0.08	4047
dqn	TRAIN_VERBOSE	6	284.2	30.3	-150.11	2.56	0.09	6297
dqn	TRAIN_VERBOSE	6	295.5	29.9	-174.71	2.96	0.10	8550
dqn	TRAIN	6	295.5	29.9	-174.71	2.96	0.10	8550
dqn	TRAIN_VERBOSE	7	233.9	29.0	-68.08	1.37	0.07	1689
dqn	TRAIN_VERBOSE	7	269.7	28.9	-121.27	2.02	0.08	4055
dqn	TRAIN_VERBOSE	7	280.1	28.7	-154.47	2.56	0.09	6241
dqn	TRAIN_VERBOSE	7	293.4	28.6	-178.38	2.99	0.10	8468
dqn	TRAIN	7	293.4	28.6	-178.38	2.99	0.10	8468
dqn	TRAIN_VERBOSE	8	234.4	26.7	-66.46	1.29	0.07	1712
dqn	TRAIN_VERBOSE	8	265.5	27.0	-116.00	1.93	0.08	4046
dqn	TRAIN_VERBOSE	8	277.9	26.7	-147.59	2.46	0.09	6228
dqn	TRAIN_VERBOSE	8	293.2	26.5	-169.85	2.86	0.09	8491
dqn	TRAIN	8	293.2	26.5	-169.85	2.86	0.09	8491
dqn	TRAIN_VERBOSE	9	234.3	26.5	-61.10	1.25	0.07	1700
dqn	TRAIN_VERBOSE	9	268.0	26.2	-109.22	1.84	0.08	4079
dqn	TRAIN_VERBOSE	9	276.8	26.0	-145.65	2.40	0.09	6277
dqn	TRAIN_VERBOSE	9	289.0	25.5	-170.48	2.83	0.09	8512
dqn	TRAIN	9	289.0	25.5	-170.48	2.83	0.09	8512
