dqn	TRAIN_VERBOSE	0	349.9	18.3	-330.02	7.25	0.16	320
dqn	TRAIN_VERBOSE	0	549.5	33.9	-421.46	9.31	0.18	1854
dqn	TRAIN_VERBOSE	0	539.4	38.0	-503.29	10.77	0.20	2998
dqn	TRAIN_VERBOSE	0	591.9	40.7	-591.79	12.26	0.22	4202
dqn	TRAIN	0	591.9	40.7	-591.79	12.26	0.22	4202
dqn	TRAIN_VERBOSE	1	241.7	48.5	-210.74	4.45	0.12	1035
dqn	TRAIN_VERBOSE	1	309.7	51.6	-322.42	6.28	0.15	2432
dqn	TRAIN_VERBOSE	1	416.3	54.4	-406.11	7.92	0.16	3942
dqn	TRAIN_VERBOSE	1	479.1	56.0	-453.35	8.90	0.17	5369
dqn	TRAIN	1	479.1	56.0	-453.35	8.90	0.17	5369
dqn	TRAIN_VERBOSE	2	222.6	53.9	-170.42	3.89	0.10	1040
dqn	TRAIN_VERBOSE	2	299.0	53.5	-284.11	5.95	0.13	2494
dqn	TRAIN_VERBOSE	2	397.7	52.4	-376.18	7.42	0.15	4113
dqn	TRAIN_VERBOSE	2	441.8	51.3	-458.82	8.87	0.17	5347
dqn	TRAIN	2	441.8	51.3	-458.82	8.87	0.17	5347
dqn	TRAIN_VERBOSE	3	222.5	47.7	-162.44	3.65	0.10	1095
dqn	TRAIN_VERBOSE	3	302.3	47.9	-258.06	5.35	0.13	2666
dqn	TRAIN_VERBOSE	3	368.1	47.6	-342.49	6.76	0.14	4231
dqn	TRAIN_VERBOSE	3	421.3	47.3	-406.98	7.99	0.15	5691
dqn	TRAIN	3	421.3	47.3	-406.98	7.99	0.15	5691
dqn	TRAIN_VERBOSE	4	226.6	45.3	-167.50	3.73	0.10	1113
dqn	TRAIN_VERBOSE	4	318.0	45.5	-227.97	5.06	0.13	2883
dqn	TRAIN_VERBOSE	4	366.9	45.1	-271.94	5.95	0.14	4596
dqn	TRAIN_VERBOSE	4	398.8	44.8	-316.57	6.81	0.15	6142
dqn	TRAIN	4	398.8	44.8	-316.57	6.81	0.15	6142
dqn	TRAIN_VERBOSE	5	226.3	45.0	-150.32	3.40	0.10	1212
dqn	TRAIN_VERBOSE	5	296.5	44.5	-220.54	4.88	0.12	2984
dqn	TRAIN_VERBOSE	5	337.6	44.3	-274.62	5.95	0.13	4597
dqn	TRAIN_VERBOSE	5	377.7	43.6	-326.19	7.02	0.14	6091
dqn	TRAIN	5	377.7	43.6	-326.19	7.02	0.14	6091
dqn	TRAIN_VERBOSE	6	229.7	41.7	-142.15	3.20	0.10	1265
dqn	TRAIN_VERBOSE	6	279.8	41.1	-223.45	4.81	0.12	2926
dqn	TRAIN_VERBOSE	6	328.2	40.8	-283.46	6.00	0.14	4474
dqn	TRAIN_VERBOSE	6	383.7	40.1	-338.54	7.13	0.15	5951
dqn	TRAIN	6	383.7	40.1	-338.54	7.13	0.15	5951
dqn	TRAIN_VERBOSE	7	234.7	39.2	-131.37	2.82	0.10	1308
dqn	TRAIN_VERBOSE	7	289.6	39.4	-183.49	3.80	0.12	3204
dqn	TRAIN_VERBOSE	7	324.8	39.3	-239.95	5.14	0.13	4798
dqn	TRAIN_VERBOSE	7	362.7	39.3	-290.73	6.53	0.14	6267
dqn	TRAIN	7	362.7	39.3	-290.73	6.53	0.14	6267
dqn	TRAIN_VERBOSE	8	229.7	38.3	-127.82	2.98	0.10	1240
dqn	TRAIN_VERBOSE	8	287.6	37.4	-180.04	4.44	0.12	2992
dqn	TRAIN_VERBOSE	8	331.1	37.3	-243.46	5.88	0.13	4457
dqn	TRAIN_VERBOSE	8	381.4	37.0	-309.64	7.46	0.15	5757
dqn	TRAIN	8	381.4	37.0	-309.64	7.46	0.15	5757
dqn	TRAIN_VERBOSE	9	228.3	36.3	-138.01	3.09	0.10	1259
dqn	TRAIN_VERBOSE	9	283.8	36.3	-212.42	4.75	0.12	2868
dqn	TRAIN_VERBOSE	9	353.7	35.8	-268.31	5.88	0.13	4553
dqn	TRAIN_VERBOSE	9	389.0	35.6	-320.73	6.96	0.14	5965
dqn	TRAIN	9	389.0	35.6	-320.73	6.96	0.14	5965
