dqn	TRAIN_VERBOSE	0	319.3	97.9	-286.82	5.88	0.15	1221
dqn	TRAIN_VERBOSE	0	410.1	85.9	-476.86	8.89	0.18	3077
dqn	TRAIN_VERBOSE	0	501.8	85.7	-564.73	9.95	0.19	5043
dqn	TRAIN_VERBOSE	0	560.1	85.2	-631.53	11.15	0.21	6626
dqn	TRAIN	0	560.1	85.2	-631.53	11.15	0.21	6626
dqn	TRAIN_VERBOSE	1	259.1	90.8	-174.40	3.51	0.12	1533
dqn	TRAIN_VERBOSE	1	347.1	94.4	-281.44	4.80	0.14	3930
dqn	TRAIN_VERBOSE	1	377.5	93.4	-396.68	6.59	0.16	5878
dqn	TRAIN_VERBOSE	1	415.5	90.7	-489.96	8.11	0.17	7729
dqn	TRAIN	1	415.5	90.7	-489.96	8.11	0.17	7729
dqn	TRAIN_VERBOSE	2	236.2	77.1	-164.08	2.85	0.11	1601
dqn	TRAIN_VERBOSE	2	298.3	76.6	-305.65	4.74	0.13	3886
dqn	TRAIN_VERBOSE	2	335.0	76.1	-388.21	6.14	0.14	5936
dqn	TRAIN_VERBOSE	2	387.3	75.0	-460.10	7.37	0.16	7837
dqn	TRAIN	2	387.3	75.0	-460.10	7.37	0.16	7837
dqn	TRAIN_VERBOSE	3	242.2	70.0	-161.76	2.66	0.10	1678
dqn	TRAIN_VERBOSE	3	291.6	69.6	-290.76	4.36	0.12	3998
dqn	TRAIN_VERBOSE	3	326.0	68.5	-371.75	5.75	0.14	6044
dqn	TRAIN_VERBOSE	3	366.4	67.0	-443.48	6.96	0.15	7975
dqn	TRAIN	3	366.4	67.0	-443.48	6.96	0.15	7975
dqn	TRAIN_VERBOSE	4	234.6	62.5	-141.52	2.46	0.10	1677
dqn	TRAIN_VERBOSE	4	290.2	62.9	-281.28	4.19	0.12	4031
dqn	TRAIN_VERBOSE	4	325.9	62.0	-367.26	5.57	0.13	6143
dqn	TRAIN_VERBOSE	4	439.9	62.5	-416.63	6.62	0.15	8557
dqn	TRAIN	4	439.9	62.5	-416.63	6.62	0.15	8557
dqn	TRAIN_VERBOSE	5	252.2	64.6	-115.56	2.26	0.09	1837
dqn	TRAIN_VERBOSE	5	294.7	64.6	-198.89	3.37	0.11	4447
dqn	TRAIN_VERBOSE	5	321.8	64.9	-245.91	4.13	0.12	6982
dqn	TRAIN_VERBOSE	5	346.0	65.1	-282.71	4.79	0.13	9537
dqn	TRAIN	5	346.0	65.1	-282.71	4.79	0.13	9537
dqn	TRAIN_VERBOSE	6	246.5	64.6	-106.26	2.17	0.09	1757
dqn	TRAIN_VERBOSE	6	306.3	63.6	-179.07	3.24	0.11	4348
dqn	TRAIN_VERBOSE	6	343.2	64.0	-234.96	4.20	0.13	6808
dqn	TRAIN_VERBOSE	6	391.3	64.7	-278.64	5.00	0.14	9347
dqn	TRAIN	6	391.3	64.7	-278.64	5.00	0.14	9347
dqn	TRAIN_VERBOSE	7	245.1	65.6	-107.36	2.19	0.09	1746
dqn	TRAIN_VERBOSE	7	309.1	64.3	-177.38	3.21	0.11	4415
dqn	TRAIN_VERBOSE	7	333.3	63.3	-225.33	3.99	0.12	7004
dqn	TRAIN_VERBOSE	7	354.1	63.1	-260.06	4.65	0.13	9526
dqn	TRAIN	7	354.1	63.1	-260.06	4.65	0.13	9526
dqn	TRAIN_VERBOSE	8	245.3	61.9	-106.30	2.15	0.09	1780
dqn	TRAIN_VERBOSE	8	299.0	61.4	-182.69	3.28	0.11	4361
dqn	TRAIN_VERBOSE	8	327.6	60.4	-228.93	4.06	0.12	6935
dqn	TRAIN_VERBOSE	8	359.1	59.7	-261.19	4.69	0.13	9545
dqn	TRAIN	8	359.1	59.7	-261.19	4.69	0.13	9545
dqn	TRAIN_VERBOSE	9	246.5	55.7	-103.13	2.08	0.09	1797
dqn	TRAIN_VERBOSE	9	298.5	55.9	-172.59	3.02	0.11	4490
dqn	TRAIN_VERBOSE	9	320.8	54.7	-214.94	3.73	0.12	7095
dqn	TRAIN_VERBOSE	9	350.8	54.5	-247.19	4.32	0.13	9791
dqn	TRAIN	9	350.8	54.5	-247.19	4.32	0.13	9791
