colight	TRAIN_VERBOSE	0	351.7	2.0	-338.97	7.23	0.17	663
colight	TRAIN_VERBOSE	0	504.8	0.9	-486.25	10.48	0.21	1995
colight	TRAIN_VERBOSE	0	649.5	0.7	-617.56	13.13	0.23	3002
colight	TRAIN_VERBOSE	0	798.6	0.6	-714.87	15.13	0.25	4075
colight	TRAIN	0	798.6	0.6	-714.87	15.13	0.25	4075
colight	TRAIN_VERBOSE	1	295.4	0.5	-275.71	6.58	0.15	973
colight	TRAIN_VERBOSE	1	450.7	0.5	-406.53	9.41	0.19	2403
colight	TRAIN_VERBOSE	1	544.4	0.5	-498.50	11.06	0.21	3885
colight	TRAIN_VERBOSE	1	616.6	0.6	-593.60	12.64	0.22	5332
colight	TRAIN	1	616.6	0.6	-593.60	12.64	0.22	5332
colight	TRAIN_VERBOSE	2	313.2	0.7	-232.42	5.66	0.15	907
colight	TRAIN_VERBOSE	2	467.3	0.6	-402.36	8.99	0.19	2295
colight	TRAIN_VERBOSE	2	603.3	0.6	-482.11	10.70	0.20	3908
colight	TRAIN_VERBOSE	2	706.8	0.6	-552.72	12.09	0.22	5297
colight	TRAIN	2	706.8	0.6	-552.72	12.09	0.22	5297
colight	TRAIN_VERBOSE	3	284.4	0.5	-251.10	6.16	0.16	991
colight	TRAIN_VERBOSE	3	461.2	0.5	-404.16	9.03	0.19	2484
colight	TRAIN_VERBOSE	3	571.3	0.4	-549.05	11.47	0.22	3926
colight	TRAIN_VERBOSE	3	638.1	0.5	-655.02	13.22	0.24	5456
colight	TRAIN	3	638.1	0.5	-655.02	13.22	0.24	5456
colight	TRAIN_VERBOSE	4	294.5	0.5	-227.60	5.15	0.15	1211
colight	TRAIN_VERBOSE	4	390.0	0.6	-332.16	7.03	0.17	3175
colight	TRAIN_VERBOSE	4	449.7	0.6	-420.22	8.84	0.19	4859
colight	TRAIN_VERBOSE	4	527.0	0.6	-522.61	10.70	0.21	6277
colight	TRAIN	4	527.0	0.6	-522.61	10.70	0.21	6277
colight	TRAIN_VERBOSE	5	272.8	0.7	-272.69	5.64	0.15	1175
colight	TRAIN_VERBOSE	5	358.3	0.6	-448.28	8.36	0.18	2967
colight	TRAIN_VERBOSE	5	422.8	0.6	-583.32	10.80	0.21	4305
colight	TRAIN_VERBOSE	5	507.0	0.6	-709.25	12.88	0.23	5666
colight	TRAIN	5	507.0	0.6	-709.25	12.88	0.23	5666
colight	TRAIN_VERBOSE	6	279.5	0.6	-244.59	5.75	0.15	1117
colight	TRAIN_VERBOSE	6	412.9	0.6	-352.98	7.40	0.18	3167
colight	TRAIN_VERBOSE	6	460.0	0.6	-457.84	9.19	0.20	4976
colight	TRAIN_VERBOSE	6	510.3	0.6	-559.36	10.83	0.22	6586
colight	TRAIN	6	510.3	0.6	-559.36	10.83	0.22	6586
colight	TRAIN_VERBOSE	7	270.9	0.6	-209.24	4.78	0.14	1247
colight	TRAIN_VERBOSE	7	386.7	0.6	-339.73	6.88	0.17	3161
colight	TRAIN_VERBOSE	7	448.1	0.6	-429.40	8.54	0.19	5030
colight	TRAIN_VERBOSE	7	520.7	0.6	-499.86	9.93	0.20	6800
colight	TRAIN	7	520.7	0.6	-499.86	9.93	0.20	6800
colight	TRAIN_VERBOSE	8	273.5	0.7	-230.63	5.13	0.14	1292
colight	TRAIN_VERBOSE	8	393.8	0.6	-352.83	7.27	0.17	3497
colight	TRAIN_VERBOSE	8	458.9	0.6	-439.76	8.85	0.19	5518
colight	TRAIN_VERBOSE	8	511.0	0.6	-493.05	9.86	0.20	7561
colight	TRAIN	8	511.0	0.6	-493.05	9.86	0.20	7561
colight	TRAIN_VERBOSE	9	294.6	0.5	-198.99	4.57	0.14	1226
colight	TRAIN_VERBOSE	9	416.1	0.5	-329.46	7.03	0.17	3007
colight	TRAIN_VERBOSE	9	494.3	0.5	-415.28	9.01	0.19	4547
colight	TRAIN_VERBOSE	9	562.2	0.5	-502.93	10.87	0.20	5804
colight	TRAIN	9	562.2	0.5	-502.93	10.87	0.20	5804
